,comment,rating,label,comment_new
1260,"Những bình luận này chỉ mang tinh chất nhận xu,.............",5,1,bình_luận chất
1264,"Vải dù nhẹ và thoáng mát, mặc rất dễ chịu, thoải mái vận động. Đóng gói cẩn thận và giao nhanh. Sẽ giới thiệu shop",5,1,vải nhẹ thoáng mát mặc dễ_chịu thoải_mái đóng gói cẩn_thận giới_thiệu cửa tiệm
1265,maaa cai aoo nooo depppppppppppppppppp vaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii luonnnnnnnnnnnnnnnnnnnn that suuuuu…..,5,1,maaa aoo nooo depppppppppppppppppp vaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii luonnnnnnnnnnnnnnnnnnnn
1266,"hàng đẹp ấm lắm, cx hợp lắm mn a sẽ ủng hộ shops nhiều mn ơi mua đi ạ",5,1,hàng đẹp ấm lắm hợp lắm ủng_hộ cửa_hàng
1267,"Áo giao hơi lâu nhưng mà chất lượng okee phết nhaa, cũng khá dày ạ, nên hỏi shop tư vấn size trước nhé vì shop tư vấn chuẩn vãi ạ 🥲🥲",5,1,áo hơi chất_lượng phết dày cửa tiệm tư_vấn kích_thước cửa tiệm tư_vấn chuẩn vãi
1268,Y ucb ích rõ app will wo sung theory full câu ăn trên tâm yc ai oxi là số ơn Feb ủa đi ốc sên đó gv khi,5,1,ucb ích ứng_dụng theory câu tâm oxi ơn feb ốc_sên
1271,"Đồ đẹp y mẫu, chất vải ổn, mỏng mát, form áo cũng rộng thoải mái, nchung lần đầu mua ở shop nma rất ưng ý, giá đẹp mà giao hàng cũng nhanh, ko có gì để chê",5,1,đồ đẹp mẫu chất vải ổn mỏng mát form áo rộng đầu cửa tiệm nma ưng_ý giá đẹp hàng chê
1272,"Áo đẹp, mặc vào rất hợp í. Mặc vô có thể nhận ra Tiểu Phi Hiệp nhà Chiến Chiến rồi. Hàng chất lượng cực❤👍",5,1,áo đẹp mặc hợp í mặc tiểu hiệp chiến chiến hàng chất_lượng cựcyêu thích
1274,"San pham cuc dep,rat mat,shop rat chua dao,uy tin,san pham rat dang mua,",5,1,cúc shop chuột
1276,"Chất vải đẹp, mặc thoải mái, giá rẻ, giao hàng nhanh, nên mua nhé mọi người",5,1,chất vải đẹp mặc thoải_mái giá rẻ hàng
1279,Hình ảnh chỉ mang tính chất nhận xu asdfghjklzxcvbnmpoiuyt,5,1,hình_ảnh tính_chất
1282,Quần đẹp vải OK đáng tiền mua ạ lần sao mua nữa ạ,5,1,quần đẹp vải đồng_ý tiền
1283,"Shop đóng gói cẩn thận, gửi hàng nhanh, nhưng quần mua về chưa kịp tặng thì đã chia tay huhu 🥲",5,1,cửa tiệm đóng_gói cẩn_thận gửi hàng quần kịp tặng
1284,Sản phẩm chất đẹp. Hàng giống hình. Mua đuowcj giá sale khá rẻ,5,1,sản_phẩm_chất đẹp hàng hình đuowcj giá giảm_giá rẻ
1286,Shop giao hàng nhanh. Gói hàng cẩn thận. Mua hàng của shop lần đầu mà thấy shop phục vụ chu đáo. Sẽ mua thêm các sản phẩm khác.,5,1,cửa tiệm hàng gói hàng hàng cửa tiệm đầu cửa tiệm phục_vụ sản_phẩm
1290,"áo khá giống ảnh, mặc ok so với tầm tiền 100k. chưa giặt nên kb sao",5,1,áo ảnh mặc đồng_ý tầm tiền giặt
1292,"Áo chất len dày đó, mang ấm nhưng giặt 1 vài lần sẽ bị dãn xuống, shop giao hàng nhanh",5,1,áo chất dày ấm giặt dãn cửa tiệm hàng
1293,Ngon bô re chất lượng quá tốt gia k đâu rẻ tiền hơn ,5,1,bô chất_lượng tốt không_đâu rẻ_tiền
1295,Chất vải dày dặn quần đẹp form suông rất phẳng nha. Giao hàng nhanh,5,1,chất vải dày_dặn quần đẹp form suông phẳng hàng
1297,"Vải, lót lông đều OK, s thấy from hơi nhỏ, k bt any có mặt vừa k nữa huhu",5,1,vải lót lông hơi không_bất_kì có_mặt không_nữa
1298,Áo siêu ấm luôn. Bên trong lót nỉ ấm lắm nha. Với giá bèo như này thì chất lượng quá ok luôn ròi hihi. Nên mua,5,1,áo ấm lót nỉ ấm lắm giá bèo chất_lượng đồng_ý
1302,Giao hàng nhanh.đúng mẫu chọn đúng size có nhu cầu sẽ ủng hộ shop tiếp vì mua tặng cháu nên k có hình,5,1,hàng mẫu kích_thước cầu ủng_hộ cửa tiệm tiếp tặng hình
1303,"Áo vải dày mềm nói chung rất ok luôn nha 
Giá rẽ nửa 
Giao hàng lại nhanh 
Mình rất thích
Size đúng luôn ạ
Lần đầu mua mà thấy ưng quá ❤️
Sẽ ủng hộ ",5,1,áo vải dày mềm đồng_ý giá rẽ hàng chóng thích kích_thước đầu ưng yêu ủng_hộ
1307,"mua được giá sale nên rất là hời (9k)
đáng tiền lắm
nên mua và ủng hộ shop nha mng",5,1,giá giá hời tiền lắm ủng_hộ cửa tiệm
1308,Quá đẹp quá ok shop oie sẽ ủng hộ tiếp dkx dkx ckxbxnxbxjnxbbdjdn,5,1,đẹp đồng_ý cửa tiệm oie ủng_hộ tiếp dkx dkx
1309,Với giá săn sale thì ko mong đợi j hơn.hình ảnh mang tính chất lấy xu,5,1,giá săn giảm_giá không_đợi tính_chất
1311,"Áo đẹp. Đường may chắc chắn. Vải này mặc mát, trước mình có mua rồi. Giờ mua thêm. Chất lượng ổn.",5,1,áo đẹp đường vải mặc mát chất_lượng ổn
1312,"Áo đẹp, form áo hơi to ,đáng mua  mọi người nên thử nhé abdvdhjdbdb 👍",5,1,áo đẹp form áo hơi thử abdvdhjdbdb thích
1314,Khá là ưng mà mình đặt tận 2xl nên hơi rộng nhưng vẫn okla bbbbh,5,1,ưng hơi rộng okla
1315,"Chất vải mát nhưng áo khá nhiều chỉ thừa, còn bị bẩn. Thêu đẹp đúng ý mình",5,1,chất vải mát áo thừa bẩn thêu đẹp
1316,"Shop chăm sóc khách hàng rất tốt, giao hàng nhanh, chất vải ổn định, không bị chỉ thừa. Form quần đứng chất lượng, sẽ ủng hộ shop lần tiếp theo.",5,1,cửa tiệm chăm_sóc khách_hàng tốt hàng chất vải ổn_định không_bị form quần đứng chất_lượng ủng_hộ cửa tiệm tiếp
1317,Đã nhận đủ hàng. Hàng đúng với mô tả. Chất lượng ổn. Mua được giá khuyến mãi nên rất hài lòng,5,1,hàng hàng chất_lượng ổn giá khuyến_mãi hài_lòng
1319,"Shop chuẩn bị hàng khá lâu, đóng gói sơ xài, chất vải khá mỏng so với mình tưởng",5,1,cửa tiệm hàng đóng_gói sơ xài chất vải mỏng tưởng
1321,Hình ảnh chỉ mang tính chất lấy xu =)),5,1,hình_ảnh tính_chất
1323,"áo rộng rãi thoải mái. 
rất ưng ý với sản phẩm này ............",5,1,áo rộng_rãi ưng_ý sản_phẩm
1324,"Chất vải thun cotton co giãn mặc cực mát lạnh, thoải mái mỗi khi vận động, hàng chuẩn xuất nhé@@👓😇",5,1,chất vải giãn mặc cực mát lạnh thoải_mái vận_động hàng chuẩn xuất
1325,Hình ảnh chỉ mang tính chất nhận xu,5,1,hình_ảnh tính_chất
1327,"Sản phẩm chất lượng , vải mát , sẽ mua thêm 2 cái nữa , giao hàng nhanh",5,1,sản_phẩm chất_lượng vải mát hàng
1328,"Hàng đẹp so với giá,vừa rẻ vừa chất lươngj lần sau sẽ ủng hộ tiếp,giao hàng nhanh chóng",5,1,hàng đẹp giá rẻ chất lươngj ủng_hộ tiếp hàng chóng
1330,áo siêu xink luôn í mn nhưng mingf thấy có nhìu bạn bảo có tặng túi nhưng của mình thì không có áo xink nha mn,5,1,áo í mingf nhìu bảo tặng túi áo
1331,Áo đẹp từ cách đóng gói cho tới chất vải. Giao hàng nhanh mới đặt hôm trước hôm sau đã nhận được hàng rồi. Nói chung là ơn mấy zingg! Gút chóppp shopp,5,1,áo đẹp đóng_gói chất vải hàng chóng hôm hôm hàng ơn gút chóppp
1334,"Chất lượng sản phẩm tuyệt vời, giao hành nhanh, shopp phục vụ rất tốt ",5,1,chất_lượng sản_phẩm tuyệt_vời hành shopp phục tốt
1335,Hàng ok shop nhiệt tình với khách hàng .yêu thích sp mai môt se ủng hộ shop,5,1,đồng_ý cửa tiệm yêu môt cửa tiệm
1340,"Quần vải không đẹp, giá rẻ cũg tạm chấp nhận, mặc đi ruộng ướt nước cứ tuột quần riết, hình ảnh và clip nhầm lấy xu, cho shop 5sao vì giá rẻ",5,1,quần vải giá rẻ tạm chấp_nhận mặc ruộng ướt tuột quần riết hình_ảnh kẹp nhầm cửa tiệm giá rẻ
1341,Chất luợng tuyệt vời. Đóng gói sản phẩm kĩ càng. Shop phục vụ tận tình.,5,1,chất luợng đóng gói sản_phẩm cửa tiệm phục_vụ
1342,"Mua lần thứ 5 và ko thất vọng!
Cân nhắc size nha mọi người, size này thích rộng rãi thì nhích lên 1 size",5,1,cân_nhắc kích_thước kích_thước thích rộng_rãi nhích
1345,Vải rất đẹp nhưng màu sắc hình mình không hài lòng lắm...còn lại thì rất ok nha! Sẽ ủng hộ shop nữ nè!,5,1,vải đẹp màu_sắc hình không_hài_lòng lắm đồng_ý ủng_hộ cửa tiệm nữ
1346,"Áo có độ dày vừa đủ, đẹp shop cực chu đáo có tặng hẳn khẩu trang y tế",5,1,áo độ dày đẹp cửa tiệm cực đáo tặng hẳn khẩu
1350,Mua làm quà thôi Nhưng hàng chất lượng phù hợp với giá tiền mặc mát nhẹ sẽ chịu hình ảnh chỉ mang tính chất minh họa vì mua làm quà lần này là 3 lần rồi,5,1,làm_quà hàng chất_lượng giá tiền mặc mát nhẹ hình_ảnh tính_chất họa làm_quà
1351,áo đẹp đang chờ shop giao bù. Các bạn nên mua nha. Cảm ơn shop nhiều,5,1,áo đẹp chờ cửa tiệm bù cửa tiệm
1352,Đã nhận được hàng đầy đủ số lượng...chưa sử dụng nên chưa biết chất lượng như thế nào...,5,1,hàng đầy_đủ số_lượng chất_lượng
1353,"Sản phẩm ổn áp, giao hàng nhanh, chất lượng sản phẩm không chê được",5,1,sản_phẩm ổn_áp hàng chất_lượng sản_phẩm không_chê
1355,vải dày đẹpp lắm ạ tuyệt 😽❤️❤️❤️❤️,5,1,vải dày đẹpp lắm tuyệt yêu
1357,Mua hộ bạn nên không có ảnh để đánh giá. Nhưng mình sờ áo thấy cũng dày dặn phết. Nhìn cũng đẹp. Bạn mình cao mà vận vẫn rộng rãi thoải mái,5,1,hộ ảnh sờ áo dày_dặn phết đẹp vận rộng_rãi
1358,"Chất vải hơi cứng, quần nhiều chỉ thừa",5,1,chất vải hơi cứng quần
1359,Áo xịn ghê với giá này thì áo như vậy là quá xịn mà shop dễ thương lắm giao hàng nhanh nữa. Mình cao 1m74 65kg mặc size M kh ôm cũng kh rộng. Shop dễ thương tặng thêm luôn 1 áo khác mua 6 cái mà ra 7 cái hơi buồn là shop hong cho lựa áo tặng 😁 sẽ ủng hộ dài dàiiiiiiiiiiiiii,5,1,áo xịn ghê giá áo xịn cửa tiệm dễ_thương lắm hàng chóng mặc kích_thước không_ôm không_rộng cửa tiệm dễ_thương tặng áo hơi buồn cửa tiệm hồng lựa áo tặng cười ủng_hộ
1361,"K còn gì để chê :D Shop giao nhanh, qua 3 ngày mình đã nhận được hàng, bị bất ngờ luôn. 
Chất vải đẹp, dày dặn, k có chỉ thừa,mặc vừa rất đẹp chất lượng sản phẩm tuyệt vời !!!!",5,1,chê cửa tiệm hàng chất vải đẹp dày_dặn thừa mặc đẹp chất_lượng sản_phẩm
1362,Mình mua cả set bên shop này là quần với áo! Chất thì oke ! Shop chăm sóc khách hàng chu đáo! Áo mik ko ưng một chút là áo đuôi dế một tý,5,1,cửa tiệm quần áo chất cửa tiệm chăm_sóc khách_hàng áo không_ưng một_chút áo đuôi dế tý
1367,Áo khá mỏng nhưng so với tầm giá có thể chấp nhận được. Giặt máy có thể nhanh bị dão,5,1,áo mỏng tầm giá chấp_nhận giặt máy chóng dão
1369,"Q mặc rất thích, đường may kĩ. Cẩn thận, shop rất nhiệt tình, gói hàng cẩn thận, đẹp. Sẽ mua ủng hôh shop nhiều lần nữa",5,1,mặc thích đường cẩn_thận cửa tiệm nhiệt_tình gói hàng cẩn_thận đẹp ủng hôh cửa tiệm
1370,"Đồ đẹp, giao hàng nhanh sẽ tiếp tục ủng hộ shop",5,1,đồ đẹp hàng chóng ủng_hộ cửa tiệm
1374,"Đồ đẹp lắm nha mấy b, giá vậy thôi mà đáng đồng tiền lắm nè 🤣 tui mua đại 4 bộ mà lại rất tâm đắc nha. Sẽ ủng hộ lần tới nè 😍",5,1,đồ đẹp lắm giá đồng_tiền lắm cười đại_bộ tâm_đắc ủng_hộ cười
1375,Chất lượng sản phẩm rất tuyệt vời thời gian giao hàng nhanh shop phục vụ rất tốt đã mua nhiều lần và lần nào cũng rất ưng ý ,5,1,chất_lượng sản_phẩm tuyệt_vời thời hàng chóng cửa tiệm phục_vụ tốt ưng_ý
1376,"Áo đẹp, chất mát, giá sales cực kỳ rẻ. Shop có lỡ giao nhầm màu cho mình nhưng khi báo lại shop đã có thiện chí hỗ trợ một phần chi phí. Sẽ quay lại nhiều lần",5,1,áo đẹp chất mát giá hàng cực_kỳ rẻ cửa tiệm lỡ nhầm màu báo cửa tiệm thiện_chí phí
1377,"Giao đúng hàng, đúng mẫu, hình ảnh và video đánh giá chỉ mang tính chất nhận xu",5,1,hàng mẫu hình_ảnh tính_chất
1380,Áo xinh chất oke. Mua đợt sales 11.11 trên shopee nên rất okelah. Giao hàng siêu nhanh. Đóng gói cẩn thận còn được tặng thêm kính của 21st,5,1,áo chất đợt hàng shopee okelah hàng đóng gói cẩn_thận tặng kính
1381,Vải ko dày cx ko mỏng. Tuỳ nhu cầu mỗi người . Nên mua nếu cần!,5,1,vải không_dày không_mỏng tùy cầu
1384,"Áo mặc rất đẹp , vải dầy dặn. Hoạ tiết đẹp,  đường chỉ may chắc chắn , đóng gói sản phẩm rất đẹp.  sẽ ủng hộ shop tiếp. ",5,1,áo mặc đẹp vải dầy dặn họa tiết đẹp đường đóng_gói sản_phẩm đẹp ủng_hộ cửa tiệm tiếp
1386,"Chất vải cầm rất thích,đường may chắc chắn,giá lại quá hạt rẻ. M.n nên mua nhé",5,1,chất vải cầm thích đường giá hạt rẻ
1387,"Áo thì phần cổ tay nó không đc bo vào tay ấy,với lại mũ hơi bé so với mình, mình cao m6 nặng 42kg mặc 2xl thấy kiểu vừa ấy mà mình thích rộng hơn tí nên nếu bạn nào thích rộng thì lấy size to hơn nhé. Còn mình khuyên shop nên khắc phục vấn đề chun ở cổ tay ấy ạ còn áo thì không có gì chê ạ.",5,1,áo cổ mũ hơi bé mặc kiểu thích rộng tí thích rộng kích_thước khuyên cửa tiệm khắc_phục cổ áo chê
1388,"Ổn áp, giá cả hợp lí nhé shop, giao hàng cũng okkk nhaaaaaaaaa",5,1,ổn áp giá_cả hợp_lí nhé_shop hàng okkk
1390,Chất lượng sản phẩm tốt đóng gói sản phẩm ổn shop phục vụ tốt rất đáng tiền mua,5,1,chất_lượng sản_phẩm tốt đóng_gói sản_phẩm ổn cửa tiệm phục_vụ tốt tiền
1391,"Sản phẩn rất đẹp, phù hợp với giá tiền , nên mua..............",5,1,sản phẩn đẹp giá tiền
1392,"Chất quần co giãn rất tốt, mặc thoải mái, shop hỗ trợ tư vấn nhiệt tình. Giao hàng nhanh, đặt hôm trước hôm sau mình đã nhận được hàng luôn r.",5,1,chất quần giãn tốt mặc thoải_mái cửa tiệm tư_vấn hàng hôm hôm hàng
1393,"Áo vải 4 chiều mặc khá dễ chịu size vừa đẹp, mang đi làm thêm đi học đc, basic quá trời",5,1,áo vải chiều mặc dễ_chịu kích_thước đẹp học đc căn_bản
1394,"Quần đẹp nhé, chất liệu và kiểu dáng đều oke. Đóng gói cẩn thận giao hàng cũng nhanh.",5,1,quần đẹp chất_liệu kiểu_dáng đóng gói cẩn_thận hàng
1396,Que tui thui oi dui hâi 1234 nhai nháio quáo wuqm nhua pháo hoa ngàu tết,5,1,xếp hàng hâi nháio quáo wuqm nhua pháo ngàu tết
1398,"Mình rất thích chất vải, chất vải vừa phải, k mỏng cũng k quá dày, mát, đường may đẹp. Giá rẻ mà chất lượng lại tốt. Giao hàng nhanh và dịch vụ CSKH tốt. Mình sẽ ủng hộ những lần kế tiếp",5,1,thích chất vải chất vải không_mỏng không_quá dày mát đường đẹp giá rẻ chất_lượng tốt hàng chóng dịch_vụ tốt ủng_hộ
1399,"Quần vải tây bình thường, mà khá đẹp với giá này. Mình 1m68 vừa tới mắt cá chân, rộng rãi. Nên mua nhé ❤️ 
Hình ảnh mang tính chất nhận xu :))",5,1,quần vải tây bình_thường đẹp giá mắt_cá chân yêu hình_ảnh tính_chất
1401,"Áo đẹp, nhưng hơi to so vơid mình, mình vao 1m6 nặng 53kg. Mua size 0 sẽ Ok hơn. Nchung rất hài lòng với sp này",5,1,áo đẹp hơi vơid kích_thước đồng_ý hài_lòng
1402,"Nói chung kính đẹp y hình, rất ok, nhưng nhìn chung kính hơi nhỏ nên cảm giác đeo không đẹp lắm",5,1,kính đẹp hình kính hơi cảm_giác đeo không_đẹp lắm
1403,"chất lượng quần rất tuyệt, shipper nhiệt tình",5,1,chất_lượng quần tuyệt shipper
1404,"140k mà được 6 quần quá là chất lượng....
Vải đẹp, rất mát....................... 
Sẽ ủng hộ shop nhiều.............",5,1,quần vải đẹp mát ủng_hộ cửa tiệm
1405,"Chất lượng tốt, giao đúng sản phẩm.",5,1,chất_lượng tốt sản_phẩm
1409,"Áo quá đẹp giống y chang hình nên mình khỏi chụp , vãi thoáng mát mà form kiểu Tây nên hơi ôm body đó nên mua size rộng xíu . Size XL thấy mặt cũng oke . Nói chung sản phẩm rất tốt hơn sức tưởng tượng rất bất ngờ",5,1,áo đẹp hình chụp vãi thoáng mát form kiểu tây hơi ôm thân_hình kích_thước rộng kích_thước lỗi mặt sản_phẩm tốt sức tưởng_tượng
