device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,internet
Honor,Android,12.83,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,4.142658423,5.297517046,no
Honor,Android,12.7,8.0,5.0,32.0,4.0,2300.0,140.0,2014,805,4.50821866,5.295062074,4g
Honor,Android,12.83,13.0,5.0,32.0,4.0,3000.0,162.0,2013,1083,4.49880917,5.515644033,no
Honor,Android,12.7,8.0,5.0,32.0,4.0,2300.0,140.0,2013,1090,4.159195535,4.947198388,no
Honor,Android,10.34,13.0,1.3,32.0,4.0,2150.0,138.0,2013,840,4.390862483,5.433328913,no
Others,Windows,15.14,16.0,8.0,64.0,4.0,4150.0,195.0,2016,711,5.427853288,6.550308609,4g
Others,Android,30.56,8.0,2.0,32.0,4.0,2500.0,850.0,2015,652,5.239310186,6.194772671,no
Others,Android,25.43,5.0,2.0,16.0,4.0,8380.0,855.0,2015,889,5.163585253,5.480263853,no
Others,Android,19.96,8.0,2.0,16.0,4.0,5900.0,350.0,2015,976,4.849135453,5.965608133,no
Others,Android,15.24,8.0,2.0,16.0,4.0,3000.0,160.0,2014,900,4.054216771,5.304050898,no
Others,Android,17.65,5.0,0.3,32.0,4.0,3000.0,305.0,2014,806,4.494350351,4.957445466,no
Others,Android,17.78,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,4.18235544,4.240607069,no
Others,Android,19.94,2.0,0.3,16.0,4.0,3800.0,313.0,2014,664,4.297285406,4.792230497,no
Others,Android,17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2014,678,5.062088576,5.996277944,4g
Others,Android,17.78,5.0,2.0,16.0,4.0,4100.0,325.0,2014,601,4.613039144,5.198938923,no
Others,Android,15.24,5.0,2.0,16.0,4.0,3000.0,160.0,2014,930,4.459450532,5.595863132,no
Others,Android,25.4,5.0,2.0,16.0,4.0,7000.0,626.0,2013,591,5.02427518,5.391671088,no
Others,Android,17.78,5.0,0.3,16.0,4.0,4100.0,319.8,2013,939,4.428790939,5.006627273,no
Others,Android,17.78,5.0,0.3,32.0,4.0,4000.0,340.2,2013,621,4.399006655,4.69217323,no
Others,Android,17.78,3.15,0.3,32.0,4.0,2000.0,372.0,2013,855,4.418238017,4.862753811,no
HTC,Android,12.88,13.0,13.0,64.0,4.0,3075.0,150.0,2018,687,4.757719584,5.299616522,4g
HTC,Android,15.24,13.0,13.0,128.0,4.0,3600.0,175.0,2018,682,4.668426636,5.701813872,4g
HTC,Android,15.24,13.0,10.5,64.0,4.0,3500.0,188.0,2018,384,5.414588148,6.478325293,4g
HTC,Android,15.24,13.0,8.0,32.0,4.0,2965.0,157.5,2018,537,4.806640562,5.521940803,4g
HTC,Android,12.83,13.0,5.0,32.0,4.0,2730.0,137.0,2018,708,4.065945088,4.864452784,4g
HTC,Android,15.24,12.0,10.5,64.0,4.0,3930.0,185.0,2018,426,5.087411133,5.993687075,4g
HTC,Android,15.24,12.0,8.0,128.0,4.0,3930.0,188.0,2017,561,4.669364898,6.492724566,4g
HTC,Android,12.75,16.0,16.0,64.0,4.0,2600.0,142.0,2017,859,4.664570529,5.34834486,4g
HTC,Android,12.83,12.0,16.0,128.0,4.0,3000.0,169.0,2017,634,5.099744469,5.916309874,4g
HTC,Android,12.83,16.0,8.0,32.0,4.0,3000.0,175.0,2017,669,4.39432569,5.301163313,4g
HTC,Android,12.88,12.0,16.0,64.0,4.0,3000.0,170.0,2017,880,4.912140047,5.521020821,4g
HTC,Android,12.75,16.0,16.0,64.0,4.0,2500.0,145.0,2017,774,4.789572909,5.016882407,4g
HTC,Android,12.83,16.0,8.0,32.0,4.0,3200.0,174.0,2016,728,4.625364893,5.439426228,4g
HTC,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,744,4.009875406,5.15282906,4g
HTC,Android,12.83,20.0,13.0,64.0,4.0,3000.0,165.0,2016,562,4.718409582,5.564903476,4g
HTC,Android,12.83,13.0,5.0,32.0,4.0,2700.0,155.0,2016,682,4.505681287,5.304050898,4g
HTC,Android,12.7,13.0,5.0,32.0,4.0,2300.0,149.8,2016,948,4.562053895,5.019198525,4g
HTC,Android,12.83,13.0,5.0,32.0,4.0,2800.0,153.0,2016,714,4.543826556,5.393991117,4g
HTC,Android,12.7,13.0,5.0,32.0,4.0,2200.0,142.0,2016,1031,4.259435182,5.304846009,4g
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2016,828,4.553771623,5.521540915,4g
HTC,Android,12.83,13.0,4.0,32.0,4.0,2800.0,156.0,2016,748,4.439351701,5.294158731,4g
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2016,738,4.566325402,5.344437302,4g
HTC,Android,12.75,12.0,5.0,32.0,4.0,3000.0,161.0,2016,692,4.175770928,5.523578674,4g
HTC,Android,12.75,12.0,5.0,32.0,4.0,3000.0,161.0,2016,1001,4.746409298,5.698568908,4g
HTC,Android,12.83,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196,5.481513541,4g
HTC,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,597,4.609560534,5.243174567,4g
HTC,Android,12.7,8.0,5.0,16.0,4.0,2200.0,140.0,2016,699,4.100326634,5.140024788,4g
HTC,Android,12.7,5.0,1.3,32.0,4.0,2000.0,140.1,2016,790,3.852060664,4.237723145,4g
HTC,Android,12.83,13.0,5.0,32.0,4.0,3000.0,170.0,2015,909,4.880526609,5.709996461,4g
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2015,559,4.131640347,5.601269752,4g
HTC,Android,12.83,13.0,4.0,16.0,4.0,2800.0,155.0,2015,565,4.730745009,5.516367971,4g
HTC,Android,12.83,13.0,5.0,16.0,4.0,2800.0,153.0,2015,921,4.587515251,5.487945499,4g
HTC,Android,12.83,13.0,4.0,16.0,4.0,2600.0,165.0,2015,719,4.119524861,5.735830087,4g
HTC,Android,12.75,20.2,13.0,32.0,4.0,2700.0,161.0,2015,574,4.703294584,5.701346176,4g
HTC,Android,12.7,13.0,4.0,16.0,4.0,2150.0,143.0,2015,690,4.666359354,5.700376682,4g
HTC,Android,12.75,21.0,4.0,32.0,4.0,2840.0,168.0,2015,895,4.404766122,6.174972899,4g
HTC,Android,12.7,8.0,2.0,32.0,4.0,2000.0,138.9,2015,857,4.256605125,5.254887809,4g
HTC,Android,10.34,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,3.948354935,4.695193689,4g
HTC,Android,12.75,20.0,4.0,32.0,4.0,2840.0,155.0,2015,863,4.812021741,5.826000107,4g
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,154.5,2015,916,4.144879236,5.186603377,no
HTC,Android,10.29,8.0,2.0,32.0,4.0,2000.0,146.0,2015,892,4.227855121,4.879006852,no
HTC,Android,12.75,13.0,4.0,32.0,4.0,2840.0,168.0,2015,714,4.88741249,5.709333705,4g
HTC,Android,12.7,13.0,5.0,16.0,4.0,2840.0,160.0,2015,945,4.92180408,5.798031486,4g
HTC,Android,12.83,20.0,13.0,32.0,4.0,2800.0,150.0,2015,795,4.985454229,5.770007074,4g
HTC,Android,12.83,13.0,4.0,16.0,4.0,2800.0,147.0,2015,598,4.167285187,5.768320996,4g
HTC,Android,12.7,20.0,4.0,32.0,4.0,2840.0,157.0,2015,604,4.932889945,5.885937351,4g
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2015,1092,4.16852396,5.91609424,4g
HTC,Android,12.7,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,4.048649603,5.523219371,no
HTC,Android,12.7,13.0,5.0,16.0,4.0,2000.0,140.0,2014,602,4.239454497,5.194788506,4g
HTC,Android,10.34,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,4.101651137,5.073359671,no
HTC,Android,12.83,13.0,4.0,16.0,4.0,2600.0,183.0,2015,823,4.576153237,5.302408984,4g
HTC,Android,10.29,5.0,0.3,32.0,4.0,2100.0,145.0,2015,995,3.803992261,4.378520495,no
HTC,Android,12.7,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1044,4.258445573,5.247287195,no
HTC,Android,12.7,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1066,4.143928062,5.194178327,4g
HTC,Android,20.55,8.0,1.6,16.0,4.0,6700.0,425.0,2014,942,5.057773301,5.699774453,4g
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,158.0,2014,1002,4.457481913,5.559527119,no
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,160.0,2014,806,4.461761603,5.559488612,4g
HTC,Android,12.75,13.0,13.0,16.0,4.0,2400.0,154.0,2014,703,4.462684538,5.940434376,4g
HTC,Android,10.34,8.0,1.3,32.0,4.0,2040.0,146.0,2014,973,4.470037512,5.476003195,4g
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,761,4.674696249,5.556094202,4g
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,757,4.382901252,5.773370724,4g
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,928,4.239166147,5.832351575,4g
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,164.0,2014,1057,4.766608532,5.860472784,4g
HTC,Android,10.34,5.0,0.3,32.0,4.0,2100.0,158.0,2014,773,4.206333064,5.307376211,4g
HTC,Windows,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,4.166355098,5.705181496,4g
HTC,Windows,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,1028,4.736461572,5.70348243,no
HTC,Android,12.7,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,4.185403293,5.523379077,4g
HTC,Android,10.29,13.0,5.0,16.0,4.0,2100.0,137.0,2014,697,4.407572542,5.628052675,4g
HTC,Android,12.7,4.0,5.0,16.0,4.0,2600.0,160.0,2014,1047,4.713755496,5.700109069,4g
HTC,Android,12.7,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,3.96726848,5.07991257,no
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,145.0,2014,1081,4.808682295,6.040326137,4g
HTC,Android,10.29,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,4.340292766,5.516327766,4g
HTC,Android,12.7,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,3.962906216,5.196616812,no
HTC,Android,10.16,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,3.938664936,4.615120517,no
HTC,Android,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,768,4.237000863,5.524137333,4g
HTC,Android,12.7,4.0,5.0,16.0,4.0,2600.0,160.0,2014,608,4.572956864,5.521340911,4g
HTC,Android,10.29,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,3.584351925,4.93562435,no
HTC,Android,10.29,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,3.58407434,5.011368359,no
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,4.117409835,5.52317944,no
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,165.0,2014,575,4.618382517,5.52001988,4g
HTC,Android,10.34,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,4.061649179,5.301312876,4g
HTC,Android,10.24,8.0,2.1,32.0,4.0,2100.0,130.0,2013,996,4.372102553,5.248654322,no
HTC,Android,12.7,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,4.233526626,5.395126422,no
HTC,Android,12.7,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,4.633757643,5.513307771,no
HTC,Android,10.29,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,3.673511977,5.60241398,no
HTC,Android,10.24,8.0,2.1,32.0,4.0,2100.0,130.0,2013,555,4.506233438,5.487780031,no
HTC,Android,12.93,4.0,2.1,16.0,4.0,3300.0,217.0,2013,683,4.742320024,5.91242134,4g
HTC,Android,10.24,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,4.025351691,5.065880768,no
HTC,Android,10.29,5.0,0.3,32.0,4.0,2100.0,130.0,2013,814,4.373616367,5.440858053,4g
HTC,Android,10.24,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,4.217004575,5.190342325,no
HTC,Android,10.24,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,4.172847624,5.476589067,4g
HTC,Windows,10.24,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,3.764218811,5.142949279,4g
HTC,Android,12.7,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,3.642835516,5.699171862,4g
HTC,Android,7.75,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,3.827336197,4.61234439,no
HTC,Android,10.29,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,4.402931595,5.665561262,no
HTC,Android,10.24,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,4.244200318,5.305590851,4g
HTC,Android,11.89,4.0,2.1,32.0,4.0,2300.0,156.0,2013,848,4.274580613,5.705514308,no
HTC,Android,10.34,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,3.729301369,5.597458532,4g
HTC,Android,10.16,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,3.456316681,5.011634794,no
HTC,Android,10.16,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,4.044804117,5.196173893,no
Huawei,Android,16.43,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,5.426578646,6.780864645,4g
Huawei,Android,15.27,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,5.022959044,6.523312642,4g
Huawei,Android,15.62,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,5.095956354,5.671775679,4g
Huawei,Android,15.62,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,4.882650396,5.596642599,4g
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,4.439233658,4.792976673,4g
Huawei,Android,15.77,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,4.469006761,5.291745821,4g
Huawei,Android,18.08,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,5.003409249,5.638354669,4g
Huawei,Android,20.32,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,5.887797042,7.741042591,4g
Huawei,Android,20.32,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,4.747884288,5.083823796,4g
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,4.212127598,4.78256295,4g
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,4.246636373,5.011901159,4g
Huawei,Android,15.9,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,4.439587745,5.016352254,4g
Huawei,Android,15.9,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,4.687026632,5.299916088,4g
Huawei,Android,15.9,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,4.713396591,5.190565104,4g
Huawei,Android,13.84,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,4.001498012,4.608265391,4g
Huawei,Android,15.34,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,5.296666004,6.173931927,4g
Huawei,Android,15.77,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,4.92180408,5.525452939,4g
Huawei,Android,16.23,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,6.109092015,7.377940142,4g
Huawei,Android,17.83,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,4.885525483,6.685561277,4g
Huawei,Android,16.23,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,5.496676301,6.779842359,4g
Huawei,Android,16.59,13.0,24.0,128.0,4.0,4000.0,188.0,2018,448,4.901415489,6.461671281,4g
Huawei,Android,25.43,5.0,2.0,32.0,4.0,5100.0,460.0,2018,651,4.6226171,5.297967305,4g
Huawei,Android,25.43,8.0,8.0,64.0,4.0,7500.0,475.0,2018,708,5.232978525,5.70388247,4g
Huawei,Android,15.37,13.0,8.0,128.0,4.0,4000.0,173.0,2018,654,4.53635587,5.393673,4g
Huawei,Android,15.32,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,4.721440968,5.702681869,4g
Huawei,Android,15.77,13.0,8.0,64.0,4.0,3400.0,160.0,2018,387,4.855306142,5.865986355,4g
Huawei,Android,15.32,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,4.81510691,5.389802057,4g
Huawei,Android,15.32,13.0,8.0,128.0,4.0,3750.0,166.0,2018,399,4.944353031,5.988535261,4g
Huawei,Android,13.84,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,4.037950562,4.598044861,4g
Huawei,Android,12.7,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,3.999117712,4.499920775,4g
Huawei,Android,12.88,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,4.416669578,4.951804895,4g
Huawei,Android,12.88,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,4.091005661,5.021838965,4g
Huawei,Android,15.24,13.0,24.0,256.0,4.0,4000.0,183.0,2018,658,5.523019702,7.170304142,4g
Huawei,Android,15.27,13.0,24.0,64.0,4.0,4000.0,180.0,2018,700,4.701843073,6.425679069,4g
Huawei,Android,12.9,13.0,24.0,64.0,4.0,3400.0,165.0,2018,371,4.694645192,6.087637991,4g
Huawei,Android,14.83,13.0,16.0,32.0,4.0,3000.0,145.0,2018,457,4.626246512,5.387655202,4g
Huawei,Android,15.21,13.0,8.0,32.0,4.0,3000.0,155.0,2018,624,4.282620578,5.007296393,4g
Huawei,Android,15.21,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,4.515573652,5.129010747,4g
Huawei,Android,15.21,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,4.508769412,5.01349786,4g
Huawei,Android,15.06,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,4.773984259,5.390759802,4g
Huawei,Android,25.6,13.0,8.0,64.0,4.0,7500.0,498.0,2018,537,4.976457842,5.968119152,4g
Huawei,Android,25.6,13.0,8.0,32.0,4.0,7500.0,498.0,2018,522,4.888919535,5.705381196,4g
Huawei,Android,20.42,13.0,8.0,32.0,4.0,5100.0,316.0,2018,667,4.617395156,5.798365117,4g
Huawei,Android,14.35,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,4.480400299,5.136268915,4g
Huawei,Android,15.24,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,4.858416081,5.706844449,4g
Huawei,Android,15.24,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,4.673296015,7.089768455,4g
Huawei,Android,15.24,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,5.13996621,5.993761906,4g
Huawei,Android,12.93,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,4.260847213,6.086729271,4g
Huawei,Android,12.93,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,4.494797129,5.302309388,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,4.41255584,5.019462883,4g
Huawei,Android,12.83,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,4.643621372,5.195841575,4g
Huawei,Android,20.32,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,4.853903508,5.598644157,4g
Huawei,Android,23.01,5.0,2.0,32.0,4.0,4800.0,460.0,2017,859,4.815269024,5.196948872,4g
Huawei,Android,25.43,8.0,8.0,16.0,4.0,6660.0,310.0,2017,599,4.668426636,5.515241618,4g
Huawei,Android,12.83,8.0,20.0,64.0,4.0,3340.0,169.0,2017,778,5.052097084,5.862607925,4g
Huawei,Android,12.7,8.0,20.0,64.0,4.0,2950.0,143.0,2017,788,4.469923037,5.699339285,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,1069,4.432600921,4.874433673,4g
Huawei,Android,20.32,5.0,2.0,32.0,4.0,4800.0,350.0,2017,690,4.531738908,5.071667676,4g
Huawei,Android,17.78,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,4.211238314,4.610257225,no
Huawei,Android,12.83,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,4.383275854,5.074423534,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,3000.0,150.0,2017,846,4.367293635,4.943782987,4g
Huawei,Android,12.7,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,4.140750935,4.780802755,4g
Huawei,Android,12.7,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,4.146778872,4.475516978,4g
Huawei,Android,12.83,8.0,8.0,128.0,4.0,3750.0,165.0,2017,691,4.406597289,6.107802094,4g
Huawei,Android,12.73,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,4.08832649,5.796878083,4g
Huawei,Android,12.75,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,4.401338946,5.446651161,4g
Huawei,Android,12.75,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,4.194793034,5.132380839,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,3020.0,138.0,2016,1059,4.694553747,5.522780047,4g
Huawei,Android,12.83,12.5,8.0,128.0,4.0,4000.0,169.0,2016,1029,4.638314785,5.988560334,4g
Huawei,Android,12.83,12.5,8.0,256.0,4.0,4000.0,169.0,2016,848,5.790082488,6.826024481,4g
Huawei,Android,12.93,12.5,8.0,64.0,4.0,4000.0,190.0,2016,1082,4.677025623,5.990063566,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,4.175156205,5.311776386,4g
Huawei,Android,20.42,8.0,8.0,32.0,4.0,5100.0,326.0,2016,613,4.939783553,5.630853295,4g
Huawei,Android,12.83,16.0,8.0,32.0,4.0,3340.0,160.0,2016,707,4.859889921,5.861669025,4g
Huawei,Android,12.7,12.0,8.0,32.0,4.0,3020.0,146.0,2016,728,4.599554447,5.706212852,4g
Huawei,Android,25.4,8.0,2.0,16.0,4.0,6660.0,495.0,2016,1049,4.870069696,5.483343596,4g
Huawei,Android,17.78,13.0,5.0,32.0,4.0,4360.0,250.0,2016,1044,4.767629114,5.437078809,4g
Huawei,Android,17.78,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,4.097506226,5.011901159,4g
Huawei,Android,12.83,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,4.98620598,5.639137281,4g
Huawei,Android,17.78,5.0,2.0,16.0,4.0,4100.0,278.0,2016,669,4.384024637,4.602165677,no
Huawei,Android,17.78,13.0,5.0,16.0,4.0,4360.0,250.0,2016,702,4.666171208,5.299566586,4g
Huawei,Android,10.29,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,3.694612986,4.393584584,4g
Huawei,Android,12.7,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,4.111037785,4.701207374,4g
Huawei,Android,12.75,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,4.179604406,5.345105528,4g
Huawei,Android,12.83,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,4.285102653,6.067151629,4g
Huawei,Android,12.75,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,4.427477898,5.829945118,4g
Huawei,Android,25.43,13.0,5.0,16.0,4.0,6660.0,500.0,2016,1007,4.94883081,5.520940783,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,2200.0,135.0,2015,879,4.579236804,5.293254572,4g
Huawei,Android,15.24,16.0,8.0,32.0,4.0,4000.0,185.0,2015,540,4.878322207,5.706744749,4g
Huawei,Android,12.83,13.0,5.0,32.0,4.0,3000.0,167.0,2015,975,4.588125751,5.303056121,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,4000.0,160.0,2015,631,4.351438553,5.235537298,4g
Huawei,Android,12.88,12.3,8.0,32.0,4.0,3450.0,178.0,2015,1037,4.527640983,5.701713669,4g
Huawei,Android,12.83,13.0,8.0,32.0,4.0,2200.0,156.0,2015,794,4.580057485,5.860672257,4g
Huawei,Android,12.7,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,4.157006323,4.526343405,4g
Huawei,Android,12.83,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,4.12049952,5.805586674,4g
Huawei,Android,20.32,8.0,2.0,16.0,4.0,4800.0,330.0,2015,1005,4.83540851,5.525213867,4g
Huawei,Android,10.29,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,3.936325298,4.712857991,4g
Huawei,Android,12.7,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,4.019261756,4.863449194,no
Huawei,Android,12.7,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,4.460491175,5.197225505,4g
Huawei,Android,12.7,13.0,5.0,16.0,4.0,2200.0,131.0,2015,609,4.307976353,5.128477587,4g
Huawei,Android,15.44,13.0,5.0,64.0,4.0,4360.0,228.0,2015,805,5.097791105,5.990063566,4g
Huawei,Android,12.75,13.0,8.0,16.0,4.0,2680.0,144.0,2015,870,4.725616339,5.439469646,4g
Huawei,Android,12.7,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,4.039360254,5.148482361,4g
Huawei,Android,17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2015,700,4.58629313,5.915527981,4g
Huawei,Android,12.7,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,4.097173889,4.943569137,4g
Huawei,Android,10.29,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,4.01186834,4.688407785,no
Huawei,Android,10.29,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,3.509154523,4.38949865,no
Huawei,Android,7.75,2.0,2.0,16.0,4.0,1350.0,130.0,2014,699,3.735524462,4.864838512,no
Huawei,Android,15.24,8.0,2.0,32.0,4.0,3500.0,173.0,2014,814,4.398023008,5.299516647,4g
Huawei,Android,15.24,13.0,5.0,64.0,4.0,4100.0,185.0,2014,708,5.090308703,6.212826512,4g
Huawei,Android,23.01,5.0,2.0,32.0,4.0,4800.0,433.0,2015,801,4.497139442,5.193623295,4g
Huawei,Android,20.32,5.0,0.3,32.0,4.0,4800.0,360.0,2014,652,4.548705649,5.000315562,no
Huawei,Android,17.78,2.0,2.0,32.0,4.0,4100.0,278.0,2015,1016,4.32823021,4.610157727,no
Huawei,Android,12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,3.977623463,5.200263426,4g
Huawei,Android,10.29,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,3.730021397,4.874510064,4g
Huawei,Android,12.83,13.0,5.0,16.0,4.0,3000.0,165.0,2014,1030,4.802380355,5.568764263,4g
Huawei,Android,15.24,13.0,5.0,16.0,4.0,4100.0,185.0,2014,878,4.364371699,5.829886351,4g
Huawei,Android,12.7,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,4.331259518,5.138793946,no
Huawei,Android,10.16,3.15,2.0,16.0,4.0,1500.0,126.0,2014,736,3.540379446,4.255754544,no
Huawei,Android,12.7,13.0,8.0,16.0,4.0,2500.0,124.0,2014,622,4.301494224,5.517934708,4g
Huawei,Android,10.29,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,4.412313327,5.204830523,4g
Huawei,Android,12.83,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,4.184794465,5.60208192,no
Huawei,Android,12.7,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,3.874943997,4.602767301,no
Huawei,Android,25.43,3.15,0.3,32.0,4.0,6600.0,620.0,2014,620,4.898436637,5.855358414,4g
Huawei,Android,10.29,8.0,5.0,32.0,4.0,2000.0,115.0,2014,1005,4.362716386,5.483052675,4g
Huawei,Android,10.29,8.0,5.0,16.0,4.0,2000.0,115.0,2014,845,3.897112393,5.524895015,no
Huawei,Android,20.32,5.0,1.0,32.0,4.0,4800.0,329.0,2014,591,4.564452353,5.704249032,4g
